Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition / Navi / Peruutuskamera / Nahkaistuimet /|2018|140 000|17 800 €|11-2021",2018,140 000,17 800 €,11-2021
Toyota Auris (1.8) 1.8 Hybrid Black Edition // Navigointi / Vakkari / Peruutuskamera / Törmäysvaroitin //|2018|28 500|20 900 €|11-2021,2018,28 500,20 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt(17.2|2017|10 000|26 500 €|00-0000",2017,10 000,26 500 €,00-0000
Toyota Auris (1.2)|2017|14 000|19 500 €|00-0000,2017,14 000,19 500 €,00-0000
Toyota Auris (1.2) 1.2T Active|2017|37 000|17 600 €|00-0000,2017,37 000,17 600 €,00-0000
Toyota Auris (1.8)|2017|40 500|23 500 €|00-0000,2017,40 500,23 500 €,00-0000
"Toyota Auris (1.8) Tähän ajoneuvoon on saatavilla rahoitus alkaen 1,89 %. 1,8 Hybrid Edition 1,8 Hybrid Edition (MY17.2)|2017|49 000|17 400 €|09-2021",2017,49 000,17 400 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active|2017|101 000|15 900 €|07-2021",2017,101 000,15 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Autom.,  Active, HUOM AJETTU VAIN 37TKM *** TARJOUS 1.99% KORKO + KULUT, J|2017|37 000|19 500 €|07-2021",2017,37 000,19 500 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active  Etu ja takaperuutustutkat!|2017|40 000|20 850 €|07-2021",2017,40 000,20 850 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt(17.2|2017|131 000|16 500 €|09-2021",2017,131 000,16 500 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdtion A (Navi,Bi-LED, P-kamera)|2017|54 000|19 800 €|08-2021",2017,54 000,19 800 €,08-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid *Rahoitus ilman käsirahaa*|2017|23 000|19 900 €|08-2021,2017,23 000,19 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition|2017|25 300|20 900 €|06-2021",2017,25 300,20 900 €,06-2021
Toyota Auris (1.8)|2017|66 000|18 900 €|06-2021,2017,66 000,18 900 €,06-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Active (MY17.1|2017|27 000|19 900 €|07-2021",2017,27 000,19 900 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2017|100 000|17 750 €|06-2021",2017,100 000,17 750 €,06-2021
"Toyota Auris (1.2) 1,2 T Active Edition Multidrive S #1.Omistaja #Huollettu 12/20 #Seuraava katsastus 7/22|2017|51 000|17 390 €|08-2021",2017,51 000,17 390 €,08-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Edition **korko 1.9% + kulut **|2017|76 000|15 900 €|06-2021",2017,76 000,15 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition, * NAVI, PERUUTUSKAMERA *|2017|55 000|19 500 €|05-2021",2017,55 000,19 500 €,05-2021
"Toyota Auris (1.6) 1,6 D-4D Business|2017|70 000|12 990 €(incl. VAT)|07-2021",2017,70 000,12 990 €(incl. VAT),07-2021
"Toyota Auris (1.8) 1,8 Hybrid Edition - / 1-omistaja / täysmerkkikirja / lohko|2017|117 000|15 990 €|07-2021",2017,117 000,15 990 €,07-2021
Toyota Auris (1.8)|2017|56 000|19 900 €(incl. VAT)|06-2021,2017,56 000,19 900 €(incl. VAT),06-2021
"Toyota Auris (1.2) 1,2 T Active Edition|2017|99 000|14 900 €|07-2021",2017,99 000,14 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt Automaatti|2017|31 000|20 900 €|06-2021",2017,31 000,20 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition *** J. autoturva saatavilla, ., J. kotiintoimitus|2017|115 500|16 990 €|05-2021",2017,115 500,16 990 €,05-2021
"Toyota Auris (1.8) 1,8 Hybrid Life, Mottorilämmitin, Juuri huollettu!|2017|87 000|16 990 €|10-2021",2017,87 000,16 990 €,10-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Edition|2017|61 000|17 990 €|07-2021",2017,61 000,17 990 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition -> Lapin auto!|2017|159 000|16 900 €|07-2021",2017,159 000,16 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition, Koukku, Vakkari, Navi, Kamera|2017|140 000|14 999 €|07-2021",2017,140 000,14 999 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt VAIHTO / RAHOITUS|2017|83 400|16 400 €|07-2021",2017,83 400,16 400 €,07-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Turbo Edition *** J. autoturva saatavilla, J. kotiintoimitus|2017|108 000|14 990 €|07-2021",2017,108 000,14 990 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Black Edition|2017|82 000|18 900 €|06-2021",2017,82 000,18 900 €,06-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S** Erään vaihtoautoja korko alk. 0,49% + kulut Huoltorahalla**|2017|59 000|17 400 €|06-2021",2017,59 000,17 400 €,06-2021
"Toyota Auris (1.3) 1,33 Dual VVT-i Life (MY17.2)|2017|34 000|17 900 €|05-2021",2017,34 000,17 900 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2017|160 000|14 300 €|06-2021",2017,160 000,14 300 €,06-2021
"Toyota Auris (1.2) 1,2 T Active Edition *** HYVITYS VÄHINTÄÄN 1000 €*|2017|104 000|14 900 €|05-2021",2017,104 000,14 900 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - 2xRenkaat, Peruutuskamera, Vakionopeudensäädin, Moottorinlämmitin|2017|85 000|16 900 €(incl. VAT)|05-2021",2017,85 000,16 900 €(incl. VAT),05-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 1,8 Hybrid Active //SPECIAL-KORKOTARJOUS 0,99%+KULUT// Viimeinen huolto tehty 57373 km P-KAMERA / B|2017|67 892|16 880 €|06-2021",2017,67 892,16 880 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium - #Vakionopeudensäädin #Peruutuskamera+tutkat #Navigointi|2017|42 000|19 990 €(incl. VAT)|09-2021",2017,42 000,19 990 €(incl. VAT),09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt Navi Kuntotarkastettu ja katsastus voimassa|2017|151 000|16 990 €|06-2021",2017,151 000,16 990 €,06-2021
"Toyota Auris (1.2) 1,2 T Active **Koukku, Plus-paketti** *** Korkotarjous 1.9% + kulut|2017|121 000|14 460 €|05-2021",2017,121 000,14 460 €,05-2021
Toyota Auris (1.8) 1.8 Hybrid Lounge  // Kaukovaloautomatiikka / Kaistavahti / Osanahkaverhoilu / Peruutuskamera + tutkat //|2017|108 300|16 500 €|06-2021,2017,108 300,16 500 €,06-2021
Toyota Auris (1.8)|2017|30 600|17 200 €|08-2021,2017,30 600,17 200 €,08-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active - Plus -paketti / Navi / Koukku / Kamera / Vakkari|2017|65 000|16 990 €|06-2021",2017,65 000,16 990 €,06-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active / Cruise / Kaistavahti / Peruutuskamera /|2017|84 050|17 390 €|05-2021,2017,84 050,17 390 €,05-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Premium|2017|76 000|19 990 €|07-2021",2017,76 000,19 990 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition ** Suomi-auto **|2017|110 000|15 990 €|07-2021",2017,110 000,15 990 €,07-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active / Cruise / Kaistavahti / Peruutuskamera //|2017|64 850|17 890 €(incl. VAT)|05-2021,2017,64 850,17 890 €(incl. VAT),05-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium, Suomiauto, Panoraama, 12kk Approved turva,|2017|61 000|21 800 €|05-2021",2017,61 000,21 800 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2017|103 000|14 200 €|06-2021",2017,103 000,14 200 €,06-2021
"Toyota Auris (1.3) 1,33 Dual VVT-i Life -VÄHÄN AJETTU-|2017|8 000|16 900 €(incl. VAT)|05-2021",2017,8 000,16 900 €(incl. VAT),05-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Edition Multidrive S *1-om, Täydellinen huoltokirja, Vetokoukku!* *** J.|2017|37 000|18 900 €|08-2021",2017,37 000,18 900 €,08-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Business *Navigointi,Juuri huollettu* *** J. autoturva saatavilla, J. kotiintoi|2017|40 000|17 790 €(incl. VAT)|06-2021",2017,40 000,17 790 €(incl. VAT),06-2021
Toyota Auris (1.8)|2017|53 592|19 900 €|06-2021,2017,53 592,19 900 €,06-2021
"Toyota Auris (1.2) Toyota AURIS Touring Sports 1,2 T Active Edition|2017|66 000|17 490 €|05-2021",2017,66 000,17 490 €,05-2021
Toyota Auris (1.8) 1.8 Hybrid Active // Cruise / Kaistavahti / Peruutuskamera //|2017|69 900|16 780 €|05-2021,2017,69 900,16 780 €,05-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active // Cruise / Kaistavahti / Navigointi / Peruutuskamera // Satelliittinavigaattori /   /|2017|75 000|16 970 €|05-2021,2017,75 000,16 970 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition *VASTA HUOLLETTU*PIENIKULUTUKSINEN*|2017|39 000|18 550 €|06-2021",2017,39 000,18 550 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition|2017|68 000|18 700 €|06-2021",2017,68 000,18 700 €,06-2021
"Toyota Auris (1.2) Toyota AURIS Touring Sports 1,2 T Active +  Plus -paketti|2017|34 000|18 500 €|06-2021",2017,34 000,18 500 €,06-2021
Toyota Auris (1.8)|2017|43 000|18 690 €|06-2021,2017,43 000,18 690 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Lasikatto / Kaistavahti / KeyLessGo / Peruutuskamera / Koukku / LED-ajovalot **|2017|32 000|21 880 €|06-2021",2017,32 000,21 880 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Plus Aut // Navigointi / Pysäköintitutkat / Kaistavahti //|2017|110 000|16 490 €|06-2021",2017,110 000,16 490 €,06-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Edition *Vetokoukku* *Toyota Approved lisäturva 24kk veloituksetta*|2017|69 000|17 990 €|06-2021",2017,69 000,17 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium (17.1|2017|31 000|21 900 €|06-2021",2017,31 000,21 900 €,06-2021
Toyota Auris (1.8) / Cruise / Parkkikamera|2017|48 000|18 890 €|06-2021,2017,48 000,18 890 €,06-2021
"Toyota Auris (1.8) TOYOTA AURIS Hybrid, automaatti | Vakionopeudensäädin | Bluetooth | Peruutuskamera | Lisävalot|2017|106 000|15 480 €|08-2021",2017,106 000,15 480 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt(17.2|2017|108 000|15 900 €|06-2021",2017,108 000,15 900 €,06-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active // Kaistavahti / Peruutuskamera / Cruise //|2017|97 150|15 780 €|06-2021,2017,97 150,15 780 €,06-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S *Navi*Peruutuskamera* *** J. autoturva saatavilla, ., J. ko|2017|52 000|18 900 €|07-2021",2017,52 000,18 900 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - #1-Omistaja #Lohko #Peruutuskamera|2017|54 000|18 990 €|06-2021",2017,54 000,18 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style // Navigointi / Kaistavahti / Peruutuskamera //|2017|22 000|18 900 €(incl. VAT)|05-2021",2017,22 000,18 900 €(incl. VAT),05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Aut // Kaistavahti / Peruutuskamera / Kaukovaloautomatiikka //|2017|71 000|17 190 €|05-2021",2017,71 000,17 190 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / P-Kamera / BT / Käsiraha alk. 0e! /|2017|35 000|18 800 €|06-2021",2017,35 000,18 800 €,06-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Turbo Edition|2017|64 000|17 500 €|07-2021",2017,64 000,17 500 €,07-2021
Toyota Auris (1.2)|2017|48 241|17 900 €|05-2021,2017,48 241,17 900 €,05-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active * 1-Omisteinen / Suomi-auto / Toyota Approved Turva 12kk ilman km rajaa*|2017|48 000|17 490 €|05-2021",2017,48 000,17 490 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition (17.2) KORKO 1.99%+kulut|2017|76 000|17 400 €|06-2021",2017,76 000,17 400 €,06-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Edition Multidrive S|2017|28 000|18 900 €|06-2021",2017,28 000,18 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition * Navi, pys.kamera *|2017|97 000|16 600 €|05-2021",2017,97 000,16 600 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2017|94 000|18 900 €|06-2021",2017,94 000,18 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition (17.2|2017|60 000|18 600 €|07-2021",2017,60 000,18 600 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition|2017|35 000|18 790 €|06-2021",2017,35 000,18 790 €,06-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S - Korko 2,99% + kulut|2017|90 000|17 690 €|08-2021",2017,90 000,17 690 €,08-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S|2017|62 000|17 290 €|06-2021",2017,62 000,17 290 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Black Edition *** Rahoituskorko 0,99%|2017|67 000|19 880 €|05-2021",2017,67 000,19 880 €,05-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman kilometrirajoitusta*|2017|98 200|17 900 €|06-2021",2017,98 200,17 900 €,06-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Edition|2017|30 000|18 490 €|06-2021",2017,30 000,18 490 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active (MY17.2|2017|33 000|21 500 €|08-2021",2017,33 000,21 500 €,08-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Black Edition *Huippumalli *Uudenveroinen *Vaihto *Rahoitus|2017|42 000|19 990 €|06-2021,2017,42 000,19 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium - #1-Omistaja #Täysmerkkikirja #Tutkat+Kamera|2017|96 000|18 990 €|07-2021",2017,96 000,18 990 €,07-2021
Toyota Auris (1.8) 110000|2017|110 000|14 700 €|06-2021,2017,110 000,14 700 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium - #PANORAAMAKATTO #PREMIUMVARUSTEET #KOUKKU #LOHKOLÄM.|2017|53 000|20 990 €|06-2021",2017,53 000,20 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Aut // Peruutuskamera / Kaistavahti / Kaukovaloautomatiikka //|2017|38 000|18 800 €|06-2021",2017,38 000,18 800 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition (17.1|2017|8 400|19 900 €|10-2021",2017,8 400,19 900 €,10-2021
Toyota Auris (1.8)|2017|106 000|17 400 €|05-2021,2017,106 000,17 400 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Business - Peruutuskamera, Tutkat, Navi, Bi-led ajovalot, Yms..|2017|83 000|19 600 €|07-2021",2017,83 000,19 600 €,07-2021
Toyota Auris (1.8)|2017|71 000|17 850 €|07-2021,2017,71 000,17 850 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition / Led-Ajovalot / Peruutuskamera / Navigointi|2017|48 000|18 600 €|06-2021",2017,48 000,18 600 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Active / Kaistavahti / Hyvä huoltohistoria / Käsiraha alk. 0e|2017|44 000|16 785 €|06-2021",2017,44 000,16 785 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium PARAS MALLI !|2017|100 000|19 250 €|06-2021",2017,100 000,19 250 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Black Edition *** Korkotarjous 1.9% + kulut|2017|63 000|18 900 €|05-2021",2017,63 000,18 900 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business -VÄHÄN AJETTU-|2017|36 000|20 900 €(incl. VAT)|06-2021",2017,36 000,20 900 €(incl. VAT),06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active, Juuri katsastettu|2017|67 800|17 900 €|06-2021",2017,67 800,17 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - 1.Omistaja, huoltokirja, 136hv. jakopää ketjulla, navigointi!|2017|62 000|18 490 €|05-2021",2017,62 000,18 490 €,05-2021
"Toyota Auris (1.2) Toyota AURIS 1,2 T Active **Toyota Approved lisäturva 12kk veloituksetta**|2017|27 000|17 900 €|06-2021",2017,27 000,17 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition / SUOMI-AUTO / VAKKARI / *** Korkotarjous 2.9% + kulut, ensimmäinen erä 3kk päästä|2017|34 000|18 490 €|06-2021",2017,34 000,18 490 €,06-2021
Toyota Auris (1.8)|2017|95 000|16 200 €(incl. VAT)|06-2021,2017,95 000,16 200 €(incl. VAT),06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt(17.2|2017|80 000|17 400 €|06-2021",2017,80 000,17 400 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Suomi-auto / Merkkihuollettu / Navi / Kamera /|2017|59 000|18 800 €(incl. VAT)|06-2021",2017,59 000,18 800 €(incl. VAT),06-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Active (MY17.2)|2017|37 000|18 990 €|06-2021",2017,37 000,18 990 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium|2017|55 000|18 900 €|06-2021",2017,55 000,18 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition / 1- Omisteinen Suomi-auto / Lohko / Ilmastointi / Vakkari /|2017|61 000|16 890 €|06-2021",2017,61 000,16 890 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition *** Korkotarjous 2.9% + kulut, ensimmäinen erä 3kk päästä|2017|77 000|16 780 €|06-2021",2017,77 000,16 780 €,06-2021
Toyota Auris (1.8)|2017|38 721|18 900 €|06-2021,2017,38 721,18 900 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2017|67 500|16 900 €|06-2021",2017,67 500,16 900 €,06-2021
"Toyota Auris (1.8) *SUOSITTU*1.8 Hybrid Touring Sports Active Aut. Tarkastettuna, Rahoituksella, Kotiin toimitettuna!|2017|110 000|15 490 €|07-2021",2017,110 000,15 490 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition *12kk turva, Peruutuskamera, Kaistavahti, navigaattori, kaukovaloautomatiikka*|2017|80 000|16 900 €|06-2021",2017,80 000,16 900 €,06-2021
Toyota Auris (1.8)|2017|41 000|17 900 €|06-2021,2017,41 000,17 900 €,06-2021
"Toyota Auris (1.2) 1,2 T Active Edition 12kk Approved turva|2017|66 000|16 900 €|06-2021",2017,66 000,16 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suo|2017|29 000|19 990 €|06-2021",2017,29 000,19 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Kamera / Vakkari / BT / Kaistavahti|2017|123 000|15 770 €|06-2021",2017,123 000,15 770 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2017|55 000|18 400 €|06-2021",2017,55 000,18 400 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort - ** RAHOITUSKORKO 1,49% ** - Kamera / Kaistavahti / Koukku / Cruise / Bluetooth|2017|74 000|17 870 €|06-2021",2017,74 000,17 870 €,06-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium Alustasuojattu, 12kk Approved turva|2017|38 000|21 400 €|08-2021",2017,38 000,21 400 €,08-2021
Toyota Auris (1.8)|2017|120 000|14 900 €(incl. VAT)|06-2021,2017,120 000,14 900 €(incl. VAT),06-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid ActiveEdt(17.2 **ILMAINEN KOTIINKULJETUS**|2017|95 000|17 900 €|06-2021",2017,95 000,17 900 €,06-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Active Edition *Vetokoukku*|2017|82 000|19 500 €|06-2021",2017,82 000,19 500 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition **** Tähän autoon 12kk maksuton lisäturva – Toyota Approved Vaihtoautot ****|2017|79 000|17 700 €(incl. VAT)|06-2021",2017,79 000,17 700 €(incl. VAT),06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition|2017|70 000|16 900 €|06-2021",2017,70 000,16 900 €,06-2021
"Toyota Auris (1.3) Touring Sports 1,33 Dual VVT-i Life - Etu- ja takatutkat, Lohkolämmitin, yms.|2017|40 000|16 900 €(incl. VAT)|07-2021",2017,40 000,16 900 €(incl. VAT),07-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active - * 1-OMISTEINEN * JUURI HUOLETTU *|2017|49 000|17 490 €|09-2021",2017,49 000,17 490 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt(17.2|2017|68 800|17 200 €|07-2021",2017,68 800,17 200 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid ActiveEdt(17.2|2017|35 000|20 490 €|06-2021",2017,35 000,20 490 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *** J. autoturva saatavilla, J. kotiintoimitus|2017|85 000|18 900 €|06-2021",2017,85 000,18 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Edition MERKKIHUOLLETTU! VAKKARI! *** J. autoturva saatavilla, ., J. kotii|2017|76 000|18 380 €|07-2021",2017,76 000,18 380 €,07-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active **Lisäturva 12kk, BT, Cruise, P.kamera**|2017|70 000|15 850 €|07-2021",2017,70 000,15 850 €,07-2021
"Toyota Auris (1.8) 1,8 Hybrid Active - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suomeen** - AutoAc, P-Kame|2017|63 000|17 990 €|06-2021",2017,63 000,17 990 €,06-2021
Toyota Auris (1.8) 1.8 A HYBRID ACTIVE TOURING SPORTS *FACELIFT MALLI*TOYOTA TOUCH*NAVI* PERUUTUSKAMERA*Merkkihuolettu*1-om|2017|113 000|15 890 €|07-2021,2017,113 000,15 890 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition **** Min 1500e takuuhyvitys TAI turvaa vuodeksi 0e ****|2017|134 706|15 750 €|06-2021",2017,134 706,15 750 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - Navi / Peruutuskamera / 1-omisteinen Suomiauto|2017|18 000|22 900 €|07-2021",2017,18 000,22 900 €,07-2021
"Toyota Auris (1.2) Toyota AURIS Touring Sports 1,2 T Style A|2017|32 000|20 990 €|07-2021",2017,32 000,20 990 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Navi kamera BT-hf Keyless-go ym huollettu rehti Suomi-auto ! MYYTY !|2017|89 000|16 870 €|07-2021",2017,89 000,16 870 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2017|60 000|19 400 €|07-2021",2017,60 000,19 400 €,07-2021
