,address,latitude,longitude
1884,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1885,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1886,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1887,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1888,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1889,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1890,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1891,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1892,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1893,"Espoo , Saunalahti , Reelinkikatu 5 A",60.428597,22.237204
1894,"Espoo , Tiistilä , KALAONNENTIE 3 B",60.15626,24.728604
1895,"Espoo , Vesirattaanmäki , Vesirattaanmäki 1 A",60.227324,24.666557
1896,"Espoo , Niittykumpu , Niittykatu 1 E-F",62.315625,27.837681
1897,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
1898,"Espoo , Mäkkylä , Adjutantinkatu 3 B",60.221627,24.834885
1899,"Espoo , Kilo , Trillakatu 3",60.217903,24.78615
1900,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 C",60.214496,24.832756
1901,"Espoo , Olari , Puolikuu 2 C",60.167557,24.735159
1902,"Espoo , Kilo , Trillakatu 2",60.216899,24.785207
1903,"Espoo , Leppävaara , Ruutikellarintie 9 A",60.22063,24.809466
1904,"Espoo , Laaksolahti , Kolkekannaksentie 19 B",60.239266,24.736798
1905,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
1906,"Espoo , Saunalahti , Saunalahdenkatu 1 B",60.168787,24.618827
1907,"Espoo , Matinkylä , Aapelinkatu 6",60.154993,24.752164
1908,"Espoo , Kivenlahti , Jälkimaininki 4",60.15724,24.641398
1909,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1910,"Espoo , Kilo , Kilonpurontie 4 C",60.215343,24.784536
1911,"Espoo , Suurpelto , Klariksentie 3",60.183307,24.739028
1912,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1913,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1914,"Espoo , Painiitty , Lotankatu 1",60.235374,24.830726
1915,"Espoo , Niipperi , Kylvökuja 1-4",60.282692,24.744506
1916,"Espoo , Kilo , Trillakatu 3",60.217903,24.78615
1917,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1918,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1919,"Espoo , Kilo , Trillakatu 3",60.217903,24.78615
1920,"Espoo , Vermonniitty , Perilänniitty 2",60.20956,24.65104
1921,"Espoo , Kivenlahti , Marinkallio 6",60.15724,24.641398
1922,"Espoo , Painiitty , Lotankatu 6",60.235971,24.828284
1923,"Espoo , Suurpelto , Suurpellon puistokatu 4",60.184761,24.743726
1924,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
1925,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
1926,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
1927,"Espoo , Saunalahti , Saunalahdenkatu 14",60.165766,24.615674
1928,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1929,"Espoo , Saunalahti , Magneettikatu 10",60.170105,24.617181
1930,"Espoo , Sepänkylä , Peuraniitty 1 E",60.20956,24.65104
1931,"Espoo , Lintuvaara , Kiskottajankuja 2 A",60.230207,24.814217
1932,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1933,"Espoo , Espoon keskus , Kiltakuja 5",60.200746,24.653973
1934,"Espoo , Niittykumpu , Niittysillankulma 2 E",60.172015,24.764398
1935,"Espoo , Peijinkuja 1",60.153284,24.704909
1936,"Espoo , Olari , Kuunkierros 3 B",60.167557,24.735159
1937,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
1938,"Espoo , Espoon keskus , Asemakuja 3",63.099603,23.035782
1939,"Espoo , Mäkkylä , Adjutantinkatu 3 C",60.221627,24.834885
1940,"Espoo , Espoon keskus , Espoonaukio 7 D 50",60.20475,24.65233
1941,"Espoo , Matinkylä , Leilitie 1 C 31",60.159092,24.733376
1942,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
1943,"Espoo , Leppävaara , Ratsukatu 8",60.22063,24.809466
1944,"Espoo , Espoon keskus , Espoonaukio 7 B 25",60.206732,24.659248
1945,"Espoo , Espoon keskus , Sinettikuja 3",60.202084,24.657504
1946,"Espoo , Laaksolahti , Haikaranportti 4",60.232385,24.753709
1947,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
1948,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
1949,"Espoo , Soukka , Kaskilaaksontie 3",60.139959,24.662592
1950,"Espoo , Leppävaara , Nikkarinkuja 5",60.646788,22.585158
1951,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1952,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1953,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1954,"Espoo , Karakallio , Karakalliontie 1 L",60.229283,24.777225
1955,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
1956,"Espoo , Suvela , Sokinsuontie 7",60.199618,24.670474
1957,"Espoo , Karakallio , Kalasääksentie 6",60.229283,24.777225
1958,"Espoo , Niittykumpu , Niittyportinpolku 2 B",60.172015,24.764398
1959,"Espoo , Matinkylä , Kala-Maija 3",60.158983,24.740123
1960,"Espoo , Saunalahti , Tiimalasintie 5 A",60.167302,24.612697
1961,"Espoo , Saunalahti , Tiimalasintie 5 A",60.167302,24.612697
1962,"Espoo , Ymmersta , Ullantorpantie 3",60.205105,24.70387
1963,"Espoo , Kilo , Forstmestarinpiha 2",60.220441,24.786413
1964,"Espoo , Vermonniitty , Runoratsunkatu 1",60.20956,24.65104
1965,"Espoo , Leppävaara , Porarinkatu 1",60.22063,24.809466
1966,"Espoo , Mäkkylä , Adjutantinkatu 3 A",60.221627,24.834885
1967,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
1968,"Espoo , Espoon keskus , Kirkkojärventie 10",60.206317,24.657636
1969,"Espoo , Vermonniitty , Anna Sahlsténin katu 10",60.21383,24.827185
1970,"Espoo , Suurpelto , Piilipuuntie 1B",60.184587,24.741916
1971,"Espoo , Suurpelto , Piilipuuntie 1C",60.184587,24.741916
1972,"Espoo , Suurpelto , Piilipuuntie 1A",60.184587,24.741916
1973,"Espoo , Saunalahti , Paapuuri 4",60.20956,24.65104
1974,"Espoo , Suurpelto , Piilipuuntie 1B",60.184587,24.741916
1975,"Espoo , Suurpelto , Piilipuuntie 1B",60.184587,24.741916
1976,"Espoo , Tiistilä , KALAONNENTIE 3 B",60.15626,24.728604
1977,"Espoo , Painiitty , Lotankatu 6",60.235971,24.828284
1978,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 D",60.214496,24.832756
1979,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
1980,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
1981,"Espoo , Espoon keskus , Asemakuja 1",60.20445,24.659754
1982,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 D",60.214496,24.832756
1983,"Espoo , Espoon keskus , Reviisorinkatu 3 A 6",60.20475,24.65233
1984,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
1985,"Espoo , Suvela , Suvelantie 14",60.20346,24.675976
1986,"Espoo , Suvela , Kirstinharju 23",60.205889,24.672069
1987,"Espoo , Soukka , Soukanahde 4",60.140408,24.674304
1988,"Espoo , Leppävaara , Säterinkuja 1 A 10",60.22063,24.809466
1989,"Espoo , Kivenlahti , Merikarhunkuja 8",60.15724,24.641398
1990,"Espoo , Saarniraivio , Saarnimäenkuja 4",60.20956,24.65104
1991,"Espoo , Suvela , Kirstintie 30",60.205482,24.672946
1992,"Espoo , Mäkkylä , Adjutantinkatu 3 A",60.221627,24.834885
1993,"Espoo , Laaksolahti , Rastasniityntie 1",60.232914,24.753493
1994,"Espoo , Suurpelto , Piilipuuntie 1A",60.184587,24.741916
1995,"Espoo , Matinkylä , Matinkallio 7",60.164303,24.746589
1996,"Espoo , Tuomarila , Kulovalkeantie 19 B",60.206925,24.686109
1997,"Espoo , Leppävaara , Ruusutorpantie 1",60.22063,24.809466
1998,"Espoo , Puolarmetsä , Pisanniitty 2",60.20956,24.65104
1999,"Espoo , Saunalahti , Reelinkikatu 2",60.167792,24.619457
2000,"Espoo , Karakallio , Kalasääksentie 6",60.229283,24.777225
2001,"Espoo , Kilo , Nihtitorpankuja 3",60.208895,24.755313
2002,"Espoo , Otaniemi , Kivimiehentie 2",60.179189,24.828084
2003,"Espoo , Matinkylä , Leilitie 1 C 30",60.159092,24.733376
2004,"Espoo , Haukilahti , Kiiskenevä 2 C",60.164656,24.775459
2005,"Espoo , Mäkkylä , Adjutantinkatu 3 D",60.221627,24.834885
2006,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2007,"Espoo , Olari , Kuvastimentie 1 F",60.167557,24.735159
2008,"Espoo , Vermonniitty , Runoratsunkatu 11",60.20956,24.65104
2009,"Espoo , Leppävaara , Nikkarinkuja 5",60.646788,22.585158
2010,"Espoo , Sepänkylä , Peuraniitty 1",60.20956,24.65104
2011,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
2012,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
2013,"Espoo , Suurpelto , Piilipuuntie 17",61.171214,24.658556
2014,"Espoo , Karakallio , Kalasääksentie 6",60.229283,24.777225
2015,"Espoo , Otaniemi , Kivimiehentie 2",60.179189,24.828084
2016,"Espoo , Nupuri , Myllärintie 7",61.479911,21.713638
2017,"Espoo , Suurpelto , Klariksentie 6",60.182659,24.741057
2018,"Espoo , Tuomarila , Lyhtykuja 2",60.277798,25.010931
2019,"Espoo , Kilo , Vanharaide 3 B",60.217396,24.783783
2020,"Espoo , Suurpelto , Piilipuuntie 3 C-E",60.185177,24.741244
2021,"Espoo , Suurpelto , Likusterikatu 1 A-C",60.191225,24.741424
2022,"Espoo , Leppävaara , Säterinkuja 1 A 01",60.22063,24.809466
2023,"Espoo , Perkkaa , Perkkaantie 3",60.218008,24.81752
2024,"Espoo , Vermonniitty , Kaarlo Sarkian katu 8",60.213992,24.83324
2025,"Espoo , Leppävaara , Ajurinkuja 1",60.22063,24.809466
2026,"Espoo , Suvela , Kirstintie 17",62.282614,25.754692
2027,"Espoo , Suurpelto , Klariksentie 2",60.183715,24.741868
2028,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2029,"Espoo , Matinkylä , Matinraitti 9",60.157824,24.746456
2030,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2031,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2032,"Espoo , Matinkylä , Etuniementie 1 F-G",60.160688,24.722625
2033,"Espoo , Matinkylä , Etuniementie 1 A-B",60.160688,24.722625
2034,"Espoo , Saunalahti , Reelinkikatu 2",60.167792,24.619457
2035,"Espoo , Tapiola , Revontulentie 11",60.173062,24.803359
2036,"Espoo , Niittymaa , Malmiportti 4 B",60.20956,24.65104
2037,"Espoo , Muurarinkuja 1 D",60.224188,24.811982
2038,"Espoo , Haukilahti , Pitkänkalliontie 9 B",60.702925,26.857557
2039,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2040,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2041,"Espoo , Vermonniitty , Kaarlo Sarkian katu 10 C",60.214496,24.832756
2042,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2043,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2044,"Espoo , Karakallio , Kalasääksentie 6",60.229283,24.777225
2045,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2046,"Espoo , Järvenperä , Pellaksenmäentie 15",60.230705,24.689381
2047,"Espoo , Järvenperä , Pellaksenmäentie 15",60.230705,24.689381
2048,"Espoo , Suurpelto , Piilipuuntie 3 C-E",60.185177,24.741244
2049,"Espoo , Matinkylä , Etuniementie 1 C-E",60.160688,24.722625
2050,"Espoo , Tuomarila , Tuomarilankatu 1",60.205311,24.683173
2051,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2052,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2053,"Espoo , Espoon keskus , Suviniitynkatu 1",60.205267,24.663774
2054,"Espoo , Matinkylä , Etuniementie 1 A-B",60.160688,24.722625
2055,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2056,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2057,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2058,"Espoo , Kauklahti , Lasiportti 2",60.184653,24.601151
2059,"Espoo , Jouppi , Joupinmäenkulma 3",60.204773,24.67453
2060,"Espoo , Leppävaara , Ajurinkuja 1",60.22063,24.809466
2061,"Espoo , Leppävaara , Ajurinkuja 1",60.22063,24.809466
2062,"Espoo , Järvenperä , Aurorankuja 3",60.428961,25.104212
2063,"Espoo , Matinkylä , Matinraitti 9",60.157824,24.746456
2064,"Espoo , Soukka , Yläkartanontie 28",60.141924,24.66809
2065,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2066,"Espoo , Kivenlahti , Jälkimaininki 4",60.15724,24.641398
2067,"Espoo , Suurpelto , Piilipuuntie 31",60.189569,24.738598
2068,"Espoo , Ymmersta , Ullantorpantie 3",60.205105,24.70387
2069,"Espoo , Vermonniitty , Uuno Kailaan katu 5",60.213388,24.833081
2070,"Espoo , Matinkylä , Pyyntitie 1 C",65.092511,25.442619
2071,"Espoo , Iivisniemi , Iivisniemenkatu 2A 21",60.20956,24.65104
2072,"Espoo , Suvela , Kirstinmäki 12 A 07",60.204047,24.665901
2073,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2074,"Espoo , Viherlaakso , Viherkallionkuja 3 N",60.20956,24.65104
2075,"Espoo , Saunalahti , Reelinkikatu 4 A 16",60.20956,24.65104
2076,"Espoo , Lintuvaara , Kyyhkysmäki 14 C",60.227963,24.808317
2077,"Espoo , Suurpelto , Piilipuuntie 3 C-E",60.185177,24.741244
2078,"Espoo , Perusmäki , Lavaniityntie 4",60.286464,24.724435
2079,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2080,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2081,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2082,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2083,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2084,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2085,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2086,"Espoo , Olari , Kuvastimentie 1 E",60.167557,24.735159
2087,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2088,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2089,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2090,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2091,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2092,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2093,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2094,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2095,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2096,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2097,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2098,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2099,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2100,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2101,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2102,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2103,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2104,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2105,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2106,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2107,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2108,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2109,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2110,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2111,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2112,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2113,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2114,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2115,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2116,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2117,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2118,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2119,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2120,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2121,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2122,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2123,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2124,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2125,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2126,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2127,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2128,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2129,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2130,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2131,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2132,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2133,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2134,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2135,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2136,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2137,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2138,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2139,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2140,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2141,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2142,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2143,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2144,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2145,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2146,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2147,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2148,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2149,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2150,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2151,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2152,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2153,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2154,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2155,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2156,"Espoo , Vermonniitty , Uuno Kailaan katu 4",60.212713,24.833
2157,"Espoo , Olari , Piispanpiha 4",60.167557,24.735159
2158,"Espoo , Suurpelto , Piilipuuntie 21 E",61.171121,24.657838
2159,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2160,"Espoo , Leppävaara , Linnatullinkatu 1",60.22063,24.809466
2161,"Espoo , Miilukorpi , Pihkakuja 4 D 14",60.20956,24.65104
2162,"Espoo , Matinkylä , Liisankuja 4",61.073291,28.272285
2163,"Espoo , Haukilahti , Kiiskenevä 2 B",60.164656,24.775459
2164,"Espoo , Mäkkylä , Adjutantinkatu 3 B",60.221627,24.834885
2165,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2166,"Espoo , Tuomarila , Ratalaaksonkuja 14",60.206217,24.677983
2167,"Espoo , Ymmersta , Ullanmäentie 14",60.206725,24.71029
2168,"Espoo , Saunalahti , Kompassikatu 7",60.169118,24.61325
2169,"Espoo , Sepänkylä , Peuraniitty 1 D",60.20956,24.65104
2170,"Espoo , Suvela , Joupinkuja 2",60.20241,24.679606
2171,"Espoo , Niittykumpu , Niittykatu 1 C-D",62.315625,27.837681
2172,"Espoo , Tapiola , Elosalamantie 2",60.175487,24.803185
2173,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2174,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2175,"Espoo , Kilo , Kilonportti 3",60.218531,24.785025
2176,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2177,"Espoo , Suurpelto , Piilipuuntie 25",60.188712,24.738873
2178,"Espoo , Suurpelto , Klariksentie 6",60.182659,24.741057
2179,"Espoo , Tapiola , Mäntyviita 4",60.175487,24.803185
2180,"Espoo , Tapiola , Menninkäisentie 5",64.219739,27.672389
2181,"Espoo , Kilo , Vanharaide 3 A",60.217396,24.783783
2182,"Espoo , Leppävaara , Postipuuntie 10",60.22063,24.809466
2183,"Espoo , Painiitty , Lotankatu 3",60.950241,25.674546
2184,"Espoo , Matinkylä , Markkinakatu 4 B",60.160451,24.736148
2185,"Espoo , Olari , Piispanpiha 7",60.167557,24.735159
2186,"Espoo , Kivenlahti , Marinkallio 8",60.15724,24.641398
2187,"Espoo , Mäkkylä , Adjutantinkatu 3 B",60.221627,24.834885
2188,"Espoo , Kilo , Multahaankuja 8",60.222467,24.787305
2189,"Espoo , Lintuvaara , Kyyhkysmäki 14 A",60.227963,24.808317
2190,"Espoo , Matinkylä , Matinniitynkuja 6B",60.15889,24.743519
2191,"Espoo , Suvela , Joupinmäensyrjä 8",60.202321,24.676075
2192,"Espoo , Mäkkylä , Adjutantinkatu 3 C",60.221627,24.834885
2193,"Espoo , Suvela , Kirstintie 17",62.282614,25.754692
2194,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2195,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2196,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2197,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2198,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2199,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2200,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2201,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2202,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2203,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2204,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2205,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2206,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2207,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2208,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2209,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2210,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2211,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2212,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2213,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2214,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2215,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2216,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2217,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2218,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2219,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2220,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2221,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2222,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2223,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2224,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2225,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2226,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2227,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2228,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2229,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2230,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2231,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2232,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2233,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2234,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2235,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2236,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2237,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2238,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2239,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2240,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2241,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2242,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2243,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2244,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2245,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2246,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2247,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2248,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2249,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2250,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2251,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2252,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2253,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2254,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
2255,"Espoo , Muurarinkuja 1 B",60.224188,24.811982
2256,"Espoo , Suvela , Kirstinharju 2",60.200755,24.663626
